"Subject","Gruppe","Trial","item_type","color","source","recog","ONTest.RT","RKResponse","RKTest.RT","tag","ori_assign","assign","SMTest.RT","testword","Age","Group","SessionDate","SessionStartDateTimeUtc","SessionTime","Sex","studies","Block","Blocklist","Blocklist.Cycle","Blocklist.Sample","Procedure[Block]","Running[Block]","Strategieabfrage.ACC","Strategieabfrage.CRESP","Strategieabfrage.DurationError","Strategieabfrage.OnsetDelay","Strategieabfrage.OnsetTime","Strategieabfrage.OnsetToOnsetTime","Strategieabfrage.RESP","Strategieabfrage.RT","Strategieabfrage.RTTime","fontsize","ListTest.Resp","onleft","onright","ONTest.Resp","pos","position","rkleft","rkright","Running[Trial]","StudyList1","StudyList1.Cycle","StudyList1.Sample","TestList","TestList.Cycle","TestList.Sample","UebungMemCue","used"
1,"IN",61,"R item","cyan","top","old",4526,"remember",267,"R","C","T",2592,"Hose",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,61,1,61,NA,1
1,"IN",62,"F item","yellow","bottom","old",4244,"know",259,"F","Y","B",1265,"Fluss",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,62,1,62,NA,1
1,"IN",63,"R item","cyan","top","old",1409,"remember",209,"R","Y","B",2097,"Palast",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,63,1,63,NA,1
1,"IN",64,"distractor","new","nosou","new",1904,"new",209,"N","N","N",2097,"Auspuff",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,64,1,64,NA,1
1,"IN",65,"R item","yellow","bottom","old",1495,"remember",379,"R","Y","B",1756,"Pelz",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,65,1,65,NA,1
1,"IN",66,"F item","cyan","top","old",4560,"know",843,"F","Y","B",1089,"Sauna",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,66,1,66,NA,1
1,"IN",67,"distractor","new","nosou","new",1904,"new",843,"N","N","N",1089,"Leiche",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,67,1,67,NA,1
1,"IN",68,"F item","yellow","bottom","old",1487,"remember",2468,"F","Y","B",1082,"Harfe",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,68,1,68,NA,1
1,"IN",69,"F item","cyan","top","old",6890,"know",592,"F","C","T",880,"Schiff",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,69,1,69,NA,1
1,"IN",70,"F item","yellow","bottom","new",912,"new",592,"N","N","N",880,"Wiese",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,70,1,70,NA,1
1,"IN",71,"F item","yellow","bottom","old",4270,"remember",1245,"F","Y","B",3050,"Fabrik",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,71,1,71,NA,1
1,"IN",72,"F item","cyan","top","old",1324,"remember",2431,"F","C","T",5046,"Larve",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,72,1,72,NA,1
1,"IN",73,"R item","cyan","top","old",2585,"remember",346,"R","Y","B",1877,"Pferd",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,73,1,73,NA,1
1,"IN",74,"distractor","new","nosou","new",1413,"new",346,"N","N","N",1877,"Kaffee",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,74,1,74,NA,1
1,"IN",75,"F item","yellow","bottom","old",505,"remember",260,"F","Y","B",2098,"Dichter",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,75,1,75,NA,1
1,"IN",76,"distractor","new","nosou","new",953,"new",260,"N","N","N",2098,"Pflanze",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,76,1,76,NA,1
1,"IN",77,"distractor","new","nosou","new",894,"new",260,"N","N","N",2098,"Feuer",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,77,1,77,NA,1
1,"IN",78,"F item","yellow","bottom","old",1724,"remember",263,"F","C","T",1661,"Seil",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,78,1,78,NA,1
1,"IN",79,"distractor","new","nosou","new",1277,"new",263,"N","N","N",1661,"Pianist",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,79,1,79,NA,1
1,"IN",80,"distractor","new","nosou","new",661,"new",263,"N","N","N",1661,"Richter",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,80,1,80,NA,1
1,"IN",81,"distractor","new","nosou","new",822,"new",263,"N","N","N",1661,"Zucker",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,81,1,81,NA,1
1,"IN",82,"R item","yellow","bottom","old",2080,"remember",389,"R","Y","B",2645,"Schleim",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,82,1,82,NA,1
1,"IN",83,"distractor","new","nosou","new",663,"new",389,"N","N","N",2645,"Gift",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,83,1,83,NA,1
1,"IN",84,"distractor","new","nosou","new",687,"new",389,"N","N","N",2645,"Kinn",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,84,1,84,NA,1
1,"IN",85,"R item","yellow","bottom","old",910,"remember",162,"R","Y","B",2492,"Berg",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,85,1,85,NA,1
1,"IN",86,"distractor","new","nosou","new",1187,"new",162,"N","N","N",2492,"Bauch",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,86,1,86,NA,1
1,"IN",87,"distractor","new","nosou","new",654,"new",162,"N","N","N",2492,"Katze",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,87,1,87,NA,1
1,"IN",88,"distractor","new","nosou","old",6406,"know",1007,"F","C","T",1287,"Vogel",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,88,1,88,NA,1
1,"IN",89,"F item","yellow","bottom","old",3774,"know",376,"F","Y","B",2137,"Möbel",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,89,1,89,NA,1
1,"IN",90,"R item","yellow","bottom","old",2374,"remember",1568,"R","Y","B",1554,"Wohnung",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,90,1,90,NA,1
1,"IN",91,"distractor","new","nosou","new",742,"new",1568,"N","N","N",1554,"Diamant",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,91,1,91,NA,1
1,"IN",92,"F item","yellow","bottom","old",7564,"know",2303,"F","C","T",1315,"Ecke",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,92,1,92,NA,1
1,"IN",93,"distractor","new","nosou","new",1322,"new",2303,"N","N","N",1315,"Schmutz",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,93,1,93,NA,1
1,"IN",94,"F item","yellow","bottom","new",656,"new",2303,"N","N","N",1315,"Haut",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,94,1,94,NA,1
1,"IN",95,"R item","yellow","bottom","old",1504,"remember",332,"R","Y","B",3511,"Felsen",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,95,1,95,NA,1
1,"IN",96,"distractor","new","nosou","new",806,"new",332,"N","N","N",3511,"Diener",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,96,1,96,NA,1
1,"IN",97,"F item","cyan","top","new",752,"new",332,"N","N","N",3511,"Becher",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,97,1,97,NA,1
1,"IN",98,"R item","yellow","bottom","old",3173,"remember",1447,"R","Y","B",853,"Redner",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,98,1,98,NA,1
1,"IN",99,"R item","yellow","bottom","old",2166,"remember",520,"R","Y","B",1291,"Hafer",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,99,1,99,NA,1
1,"IN",100,"R item","cyan","top","old",4451,"know",594,"F","C","T",825,"Flasche",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,100,1,100,NA,1
1,"IN",101,"R item","yellow","bottom","old",1051,"remember",433,"R","Y","B",1688,"Vulkan",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,101,1,101,NA,1
1,"IN",102,"distractor","new","nosou","new",1672,"new",433,"N","N","N",1688,"Auto",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,102,1,102,NA,1
1,"IN",103,"distractor","new","nosou","new",936,"new",433,"N","N","N",1688,"Bettler",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,103,1,103,NA,1
1,"IN",104,"distractor","new","nosou","new",1749,"new",433,"N","N","N",1688,"Getränk",21,1,2019-07-10,"10.07.2019 07:03:00",1899-12-31 09:03:00,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,28,1504780,0,"n",14044,1518824,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,104,1,104,NA,1
2,"EX",1,"F item","cyan","top","new",1872,"new",0,"N","N","N",0,"Heer",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,1,1,1,NA,1
2,"EX",2,"F item","yellow","bottom","old",1216,"remember",2720,"F","Y","B",5764,"Puppe",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,2,1,2,NA,1
2,"EX",3,"R item","cyan","top","old",1633,"remember",1016,"R","Y","B",10760,"Abgrund",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,3,1,3,NA,1
2,"EX",4,"distractor","new","nosou","new",2287,"new",1016,"N","N","N",10760,"Kaffee",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,4,1,4,NA,1
2,"EX",5,"R item","cyan","top","old",1143,"remember",2033,"R","Y","B",2473,"Stirn",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,5,1,5,NA,1
2,"EX",6,"R item","yellow","bottom","old",1073,"remember",790,"R","C","T",3118,"Geld",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,6,1,6,NA,1
2,"EX",7,"distractor","new","nosou","new",876,"new",790,"N","N","N",3118,"Butter",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,7,1,7,NA,1
2,"EX",8,"F item","yellow","bottom","old",1284,"remember",1921,"F","Y","B",2645,"Ehefrau",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,8,1,8,NA,1
2,"EX",9,"F item","cyan","top","new",2526,"new",1921,"N","N","N",2645,"König",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,9,1,9,NA,1
2,"EX",10,"distractor","new","nosou","new",1029,"new",1921,"N","N","N",2645,"Wolle",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,10,1,10,NA,1
2,"EX",11,"R item","yellow","bottom","old",1119,"remember",1002,"R","Y","B",2619,"Seil",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,11,1,11,NA,1
2,"EX",12,"R item","cyan","top","old",1198,"remember",382,"R","C","T",2319,"Dichter",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,12,1,12,NA,1
2,"EX",13,"F item","yellow","bottom","new",1573,"new",382,"N","N","N",2319,"Becher",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,13,1,13,NA,1
2,"EX",14,"F item","cyan","top","old",6648,"know",712,"F","Y","B",1732,"Maler",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,14,1,14,NA,1
2,"EX",15,"F item","yellow","bottom","old",2002,"remember",2235,"F","C","T",4970,"Gift",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,15,1,15,NA,1
2,"EX",16,"distractor","new","nosou","new",951,"new",2235,"N","N","N",4970,"Pudding",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,16,1,16,NA,1
2,"EX",17,"R item","cyan","top","old",2628,"know",324,"F","C","T",1159,"Hafer",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,17,1,17,NA,1
2,"EX",18,"distractor","new","nosou","new",1259,"new",324,"N","N","N",1159,"Pfeil",21,1,2019-07-10,"10.07.2019 07:42:21",1899-12-31 09:42:21,"männlich","Anderes",4,4,1,4,"testphaseIn","Blocklist",0,NA,-999999,22,1333412,0,"j",23281,1356693,NA,NA,"Alt","Neu",NA,NA,NA,"lebhafte Erinnerung","Gefühl der Vertrautheit","TestList",NA,NA,NA,18,1,18,NA,1
